日期,地区,价格,数量,均重
2014-02-14,海南,4.71,4.64,3.24
2014-02-14,湖北,3.41,12.45,3.03
2014-02-14,湖南,3.01,12.38,3.38
2014-02-14,福建,3.2,3.52,3.36
2014-02-14,贵州,5.35,1.76,4.85
2014-02-14,重庆,5.08,2.83,4.13
2014-02-15,云南,5.82,3.69,4.63
2014-02-15,四川,4.73,13.5,4.83
2014-02-15,安徽,2.91,21.92,3.31
2014-02-15,山东,3.59,4.77,4.49
2014-02-15,广东,2.81,114.84,3.25
2014-02-15,广西,3.77,25.99,3.83
2014-02-15,江苏,3.06,36.94,2.99
2014-02-15,江西,2.78,8,3.05
2014-02-15,浙江,2.61,33.3,2.7
2014-02-15,海南,4.78,1.64,3.31
2014-02-15,湖北,3.11,18.2,2.75
2014-02-15,湖南,3,16.4,3.52
2014-02-15,福建,3.28,4.21,3.26
2014-02-15,贵州,5.38,3.18,4.42
2014-02-15,重庆,4.89,2.79,4.41
2014-02-16,云南,5.66,4.8,4.42
2014-02-16,四川,4.57,17.4,4.42
2014-02-16,安徽,2.81,27.79,2.98
2014-02-16,山东,3.52,7.24,3.74
2014-02-16,广东,2.85,104.78,3.31
2014-02-16,广西,3.68,35.16,3.87
2014-02-16,江苏,2.88,53.87,2.93
2014-02-16,江西,2.69,10.31,2.79
2014-02-16,浙江,2.63,31.87,2.57
2014-02-16,海南,4.84,3.33,3.38
2014-02-16,湖北,2.93,26.34,2.75
2014-02-16,湖南,3.05,14.06,3.41
2014-02-16,福建,3.27,6.6,3.35
2014-02-16,贵州,4.97,4.04,4.48
2014-02-16,重庆,4.75,4.62,4.01
2014-02-17,云南,5.38,3.72,4.54
2014-02-17,四川,4.35,15.6,4.14
2014-02-17,安徽,2.77,18.93,3.02
2014-02-17,山东,3.66,4.94,4.25
2014-02-17,广东,2.66,131.05,3.18
2014-02-17,广西,3.62,38.86,3.7
2014-02-17,江苏,2.73,43.12,2.76
2014-02-17,江西,2.64,11.65,2.88
2014-02-17,浙江,2.62,22.75,2.74
2014-02-17,海南,4.85,4.12,3.33
2014-02-17,湖北,2.89,27.01,2.78
2014-02-17,湖南,3.12,14.97,3.45
2014-02-17,福建,3.15,5.99,3.3
2014-02-17,贵州,4.97,4.79,3.9
2014-02-17,重庆,4.85,3.78,3.88
2014-02-18,云南,5.34,3.6,4.87
2014-02-18,四川,4.23,15.79,4.59
2014-02-18,安徽,2.75,11.57,3.15
2014-02-18,山东,3.76,4.44,4.06
2014-02-18,广东,2.73,130.65,3.01
2014-02-18,广西,3.66,32.45,3.83
2014-02-18,江苏,2.8,29.88,2.81
2014-02-18,江西,2.37,9.63,2.51
2014-02-18,浙江,2.46,28.13,2.58
2014-02-18,海南,4.87,3.89,3.28
2014-02-18,湖北,2.85,21.97,2.64
2014-02-18,湖南,3.13,7.61,3.4
2014-02-18,福建,3.21,6.97,3.23
2014-02-18,贵州,3.78,4.45,3.92
2014-02-18,重庆,4.49,2.63,3.17
2014-02-19,云南,5.22,2.5,4.39
2014-02-19,四川,4.19,13.46,4.02
2014-02-19,安徽,2.73,20.66,2.88
2014-02-19,山东,3.9,2.91,3.86
2014-02-19,广东,3.34,64.96,3.06
2014-02-19,广西,3.86,30.33,3.59
2014-02-19,江苏,2.95,27.02,2.82
2014-02-19,江西,2.74,5.05,2.98
2014-02-19,浙江,2.53,29.92,2.6
2014-02-19,海南,5.09,3.92,3.25
2014-02-19,湖北,2.83,19.78,2.73
2014-02-19,湖南,3.15,9.61,3.39
2014-02-19,福建,3.29,4.39,3.22
2014-02-19,贵州,5.18,1.73,4.44
2014-02-19,重庆,4.55,2.4,4.22
2014-02-20,云南,5.15,5.24,4.44
2014-02-20,四川,4.16,18.49,4.08
2014-02-20,安徽,2.71,25.39,3.08
2014-02-20,山东,4.03,4.25,4.13
2014-02-20,广东,3.44,54.46,3.12
2014-02-20,广西,4.05,31.44,3.53
2014-02-20,江苏,3.24,19.74,2.97
2014-02-20,江西,2.66,10.34,2.99
2014-02-20,浙江,2.76,29.64,2.75
2014-02-20,海南,5.07,4.53,3.23
2014-02-20,湖北,2.96,21.41,2.66
2014-02-20,湖南,3.37,13.91,3.44
2014-02-20,福建,3.47,5.57,3.45
2014-02-20,贵州,3.78,10.41,2.91
2014-02-20,重庆,4.23,4,3.81
2014-02-21,云南,5.26,4.14,4.57
2014-02-21,四川,4.25,16.3,4.59
2014-02-21,安徽,3.28,14.66,2.84
2014-02-21,山东,4.2,4,4.11
2014-02-21,广东,3.93,90.58,3.31
2014-02-21,广西,4.36,37.69,3.66
2014-02-21,江苏,3.95,13.1,3.28
2014-02-21,江西,3.43,8.13,2.98
2014-02-21,浙江,3.18,25.79,2.66
2014-02-21,海南,5.45,3.73,3.15
2014-02-21,湖北,3.85,11.12,2.86
2014-02-21,湖南,3.86,13.74,3.35
2014-02-21,福建,3.83,7.49,3.37
2014-02-21,贵州,5.3,3.13,4.41
2014-02-21,重庆,4.36,3.13,4.1
2014-02-22,云南,5.11,5.87,4.35
2014-02-22,四川,4.22,18.98,4.48
2014-02-22,安徽,3.99,9.78,3.12
2014-02-22,山东,4.55,4.57,4.03
2014-02-22,广东,4.45,78.62,3.24
2014-02-22,广西,4.81,32.62,3.67
2014-02-22,江苏,4.83,6.67,3.56
2014-02-22,江西,4.53,5.35,3.07
2014-02-22,浙江,3.96,14.85,2.9
2014-02-22,海南,5.98,4.69,3.1
2014-02-22,湖北,4.5,10.73,3.1
2014-02-22,湖南,4.72,9.05,3.44
2014-02-22,福建,4.23,7.92,3.24
2014-02-22,贵州,5.13,3.48,4.27
2014-02-22,重庆,4.54,3.03,4.27
2014-02-23,云南,5.17,6.14,4.36
2014-02-23,四川,4.67,14.53,4.73
2014-02-23,安徽,4.87,2.45,3.34
2014-02-23,山东,5.1,1.81,3.86
2014-02-23,广东,5.14,56.63,3.34
2014-02-23,广西,4.85,28.32,3.62
2014-02-23,江苏,5.32,6.16,3.72
2014-02-23,江西,5.23,4.63,2.97
2014-02-23,浙江,4.8,7.59,3.18
2014-02-23,海南,6.58,3.96,3.15
2014-02-23,湖北,5.01,7.21,2.87
2014-02-23,湖南,4.59,12.6,3.42
2014-02-23,福建,5.81,5.77,3.26
2014-02-23,贵州,4.95,3.55,4.36
2014-02-23,重庆,4.97,2.59,4.35
2014-02-24,云南,5.23,6.17,4.37
2014-02-24,四川,5.19,13.42,4.77
2014-02-24,安徽,4.86,2.55,3.48
2014-02-24,山东,5.43,3.11,4.07
2014-02-24,广东,5.42,56.1,3.34
2014-02-24,广西,5.46,21.15,3.73
2014-02-24,江苏,5.37,8.67,3.43
2014-02-24,江西,5.75,3.33,2.85
2014-02-24,浙江,4.75,7.37,3.21
2014-02-24,海南,6.77,3.11,3.12
2014-02-24,湖北,5.67,5.16,3.07
2014-02-24,湖南,5.35,7.1,3.41
2014-02-24,福建,6.13,5.29,3.07
2014-02-24,贵州,5.27,3.51,4.17
2014-02-24,重庆,5.26,3.43,4.43
2014-02-25,云南,5.4,7.53,4.6
2014-02-25,四川,5.52,11.75,4.58
2014-02-25,安徽,5.15,1.5,3.36
2014-02-25,山东,5.5,0.93,3.86
2014-02-25,广东,5.77,45.25,3.34
2014-02-25,广西,5.78,19.12,3.69
2014-02-25,江苏,5.31,5.23,3.55
2014-02-25,江西,5.91,1.29,2.96
2014-02-25,浙江,5.08,4.87,3.07
2014-02-25,海南,6.71,3.49,3.06
2014-02-25,湖北,5.68,5.93,3.1
2014-02-25,湖南,5.32,5.83,3.27
2014-02-25,福建,6.21,4.26,2.99
2014-02-25,贵州,5.34,4.23,4.42
2014-02-25,重庆,5.73,3.44,4.24
2014-02-26,云南,5.98,4.13,4.36
2014-02-26,四川,5.93,9.51,4.6
2014-02-26,安徽,5.14,1.33,3.29
2014-02-26,山东,5.59,0.86,4.31
2014-02-26,广东,5.85,30.63,3.33
2014-02-26,广西,5.99,17.37,3.79
2014-02-26,江苏,5.26,6.14,3.43
2014-02-26,江西,5.55,2.15,2.95
2014-02-26,浙江,5.3,5.22,3.11
2014-02-26,海南,6.62,2.24,3.02
2014-02-26,湖北,5.8,3.76,3.11
2014-02-26,湖南,5.61,3.09,3.25
2014-02-26,福建,6.23,3.91,3.08
2014-02-26,贵州,5.73,2.44,4.44
2014-02-26,重庆,5.86,2.97,4.09
2014-02-27,云南,6.15,3.53,4.49
2014-02-27,四川,5.92,8.16,4.65
2014-02-27,安徽,4.75,2.14,3.75
2014-02-27,山东,5.61,1.08,3.94
2014-02-27,广东,5.58,32.1,3.39
2014-02-27,广西,6.28,13.83,3.83
2014-02-27,江苏,5.18,7.91,3.63
2014-02-27,江西,5.89,1.91,2.93
2014-02-27,浙江,4.96,7.38,3.04
2014-02-27,海南,7.14,1.9,3
2014-02-27,湖北,5.73,4.78,3.16
2014-02-27,湖南,5.55,6.03,3.3
2014-02-27,福建,5.77,2.93,3.31
2014-02-27,贵州,5.65,3.81,4.52
2014-02-27,重庆,5.93,2.06,4.22
2014-02-28,云南,6.14,4.2,4.18
2014-02-28,四川,5.96,8.5,4.64
2014-02-28,安徽,4.8,4.07,3.66
2014-02-28,山东,5.45,1.17,3.81
2014-02-28,广东,5.28,60.88,3.36
2014-02-28,广西,6.19,17.18,3.78
2014-02-28,江苏,5.07,11.51,3.54
2014-02-28,江西,5.57,2.74,2.97
2014-02-28,浙江,5.09,4.76,3.22
2014-02-28,海南,7.27,2.08,3.04
2014-02-28,湖北,5.77,5.26,3.05
2014-02-28,湖南,5.27,7.73,3.37
2014-02-28,福建,6.03,3.66,3.11
2014-02-28,贵州,5.84,4.2,4.52
2014-02-28,重庆,5.98,2.58,4.49
2014-03-01,云南,6.24,4.65,4.26
2014-03-01,四川,5.95,8.68,4.7
2014-03-01,安徽,4.79,5.65,3.43
2014-03-01,山东,5.14,2.6,4.18
2014-03-01,广东,5.27,73.65,3.35
2014-03-01,广西,6.22,11.58,3.78
2014-03-01,江苏,5.03,11.58,3.6
2014-03-01,江西,5.4,2.77,3.07
2014-03-01,浙江,4.94,4.61,3.19
2014-03-01,海南,6.89,2.25,3.07
2014-03-01,湖北,5.56,5.97,3.18
2014-03-01,湖南,5.2,5.66,3.4
2014-03-01,福建,5.68,4.28,3.34
2014-03-01,贵州,6.06,3.9,4.55
2014-03-01,重庆,5.92,2.52,4.29
2014-03-02,云南,6.43,3.7,4.51
2014-03-02,四川,6.04,8.86,4.7
2014-03-02,安徽,4.75,6.95,3.49
2014-03-02,山东,5.12,3.03,4.07
2014-03-02,广东,5.27,67.07,3.35
2014-03-02,广西,5.85,10.84,3.69
2014-03-02,江苏,4.88,13.49,3.46
2014-03-02,江西,5.11,3.52,3.11
2014-03-02,浙江,4.65,6.67,3.3
2014-03-02,海南,6.8,2.47,3.05
2014-03-02,湖北,5.52,7.29,3.19
2014-03-02,湖南,4.94,9.66,3.44
2014-03-02,福建,5.92,4.79,3.36
2014-03-02,贵州,5.65,3.24,4.53
2014-03-02,重庆,6.02,2.61,4.34
2014-03-03,云南,6.46,3.57,4.1
2014-03-03,四川,6.05,10.17,4.81
2014-03-03,安徽,4.83,6.64,3.49
2014-03-03,山东,5.21,3.22,3.94
2014-03-03,广东,5.47,58.01,3.34
2014-03-03,广西,5.89,13.26,3.84
2014-03-03,江苏,4.99,11.19,3.5
2014-03-03,江西,5.11,4.78,2.95
2014-03-03,浙江,4.65,7.43,3.41
2014-03-03,海南,6.74,3.1,3.11
2014-03-03,湖北,5.31,8.78,3.17
2014-03-03,湖南,4.9,12.36,3.38
2014-03-03,福建,5.78,3.64,3.1
2014-03-03,贵州,5.61,3.86,3.71
2014-03-03,重庆,6.13,2.02,4.19
2014-03-04,云南,6.5,3.22,4.59
2014-03-04,四川,6.13,8.11,4.86
2014-03-04,安徽,4.7,6.61,3.75
2014-03-04,山东,5.14,1.18,4.02
2014-03-04,广东,5.56,52,3.32
2014-03-04,广西,5.93,12.5,3.75
2014-03-04,江苏,5.02,9.66,3.39
2014-03-04,江西,5.01,4.6,3.08
2014-03-04,浙江,4.71,7.65,3.34
2014-03-04,海南,7.03,3.03,3.13
2014-03-04,湖北,5.34,6.21,3.16
2014-03-04,湖南,4.88,12.59,3.63
2014-03-04,福建,5.91,2.92,3.18
2014-03-04,贵州,5.74,4.41,4.3
2014-03-04,重庆,6.03,2.08,4.1
2014-03-05,云南,6.65,2.58,4.42
2014-03-05,四川,6.02,6.75,4.78
2014-03-05,安徽,4.74,6.29,3.46
2014-03-05,山东,5.3,2.9,3.96
2014-03-05,广东,5.59,37.51,3.35
2014-03-05,广西,5.88,11.08,3.77
2014-03-05,江苏,5.04,8.71,3.38
2014-03-05,江西,4.93,2.36,3.02
2014-03-05,浙江,4.72,9.56,3.24
2014-03-05,海南,6.99,2.62,3.15
2014-03-05,湖北,5.41,6.87,3.18
2014-03-05,湖南,5.06,6.33,3.54
2014-03-05,福建,6.28,3.42,3.26
2014-03-05,贵州,5.96,4.26,4.13
2014-03-05,重庆,6.18,1.86,4.18
2014-03-06,云南,6.67,3.01,4.24
2014-03-06,四川,6.04,9.76,4.87
2014-03-06,安徽,4.8,7.52,3.51
2014-03-06,山东,5.24,1.79,3.98
2014-03-06,广东,5.6,46.78,3.38
2014-03-06,广西,5.99,15.28,3.48
2014-03-06,江苏,4.75,9.46,3.13
2014-03-06,江西,4.94,4.56,2.99
2014-03-06,浙江,4.72,7.37,3.23
2014-03-06,海南,6.83,3.14,3.16
2014-03-06,湖北,5.46,5.5,3.16
2014-03-06,湖南,5.03,7.89,3.52
2014-03-06,福建,5.88,2.67,3.22
2014-03-06,贵州,6,2.92,4.29
2014-03-06,重庆,6.08,2.83,4.13
2014-03-07,云南,6.67,2.56,4.53
2014-03-07,四川,5.98,10.12,4.71
2014-03-07,安徽,4.82,5.62,3.45
2014-03-07,山东,5.26,2.8,4.19
2014-03-07,广东,5.47,51.65,3.43
2014-03-07,广西,6.01,13.28,3.81
2014-03-07,江苏,5.04,11.23,3.38
2014-03-07,江西,4.79,5.95,2.99
2014-03-07,浙江,4.92,6.5,3.31
2014-03-07,海南,6.77,3.95,3.13
2014-03-07,湖北,5.37,7.68,3.24
2014-03-07,湖南,4.79,10.48,3.36
2014-03-07,福建,5.62,3.96,3.45
2014-03-07,贵州,6.13,1.99,4.44
2014-03-07,重庆,6.1,2.39,4.41
2014-03-08,云南,6.68,4.41,4.38
2014-03-08,四川,6.09,9.23,4.68
2014-03-08,安徽,4.79,6.11,3.43
2014-03-08,山东,5.12,3.46,4.23
2014-03-08,广东,5.37,41.95,3.39
2014-03-08,广西,5.81,11.05,3.79
2014-03-08,江苏,5.05,13.21,3.4
2014-03-08,江西,4.74,5.72,3.02
2014-03-08,浙江,4.84,8.87,3.27
2014-03-08,海南,6.64,3.86,3.09
2014-03-08,湖北,5.3,8.11,3.23
2014-03-08,湖南,4.71,13.6,3.6
2014-03-08,福建,5.7,3.69,3.24
2014-03-08,贵州,6.28,2.74,4.32
2014-03-08,重庆,6.11,3.32,4.33
2014-03-09,云南,6.65,3.42,4.43
2014-03-09,四川,6.21,8.5,4.83
2014-03-09,安徽,4.83,7.47,3.41
2014-03-09,山东,5.11,4.26,4
2014-03-09,广东,5.2,51.64,3.37
2014-03-09,广西,5.85,12.69,3.7
2014-03-09,江苏,5.02,16.62,3.39
2014-03-09,江西,4.75,6.13,3.09
2014-03-09,浙江,4.9,9.24,3.24
2014-03-09,海南,6.62,3.11,3.17
2014-03-09,湖北,5.29,8.57,3.33
2014-03-09,湖南,4.82,16.83,3.68
2014-03-09,福建,5.65,3.88,3.3
2014-03-09,贵州,6.09,2.54,4.26
2014-03-09,重庆,6.04,3.11,4.21
2014-03-10,云南,6.67,4.09,4.61
2014-03-10,四川,6.21,11.25,4.97
2014-03-10,安徽,4.88,7.73,3.41
2014-03-10,山东,5.42,2.99,4.15
2014-03-10,广东,5.06,52.94,3.44
2014-03-10,广西,5.74,14.89,3.88
2014-03-10,江苏,5.05,14.65,3.41
2014-03-10,江西,4.88,6.19,3.09
2014-03-10,浙江,4.91,10.98,3.03
2014-03-10,海南,6.56,2.72,3.12
2014-03-10,湖北,5.39,9.62,3.21
2014-03-10,湖南,4.83,16.17,3.48
2014-03-10,福建,5.56,5.52,3.12
2014-03-10,贵州,6.09,2.24,4.11
2014-03-10,重庆,6.19,3.41,4.24
2014-03-11,云南,6.68,4.19,4.47
2014-03-11,四川,6.62,9,4.92
2014-03-11,安徽,5.01,6.93,3.4
2014-03-11,山东,4.89,1.97,3.78
2014-03-11,广东,4.96,56.49,3.46
2014-03-11,广西,5.62,13.98,3.81
2014-03-11,江苏,5.14,12.05,3.45
2014-03-11,江西,5.23,4.09,3.17
2014-03-11,浙江,5.08,8.23,3.23
2014-03-11,海南,6.53,3.65,3.06
2014-03-11,湖北,5.57,8.14,3.24
2014-03-11,湖南,4.9,14.11,3.4
2014-03-11,福建,5.4,5.64,3.5
2014-03-11,贵州,6.22,3.09,4.38
2014-03-11,重庆,6.47,2.18,4.1
2014-03-12,云南,6.76,2.39,4.51
2014-03-12,四川,6.86,6.95,4.94
2014-03-12,安徽,5.16,5.34,3.57
2014-03-12,山东,5.52,2.79,4.06
2014-03-12,广东,4.88,61.87,3.5
2014-03-12,广西,5.59,11.9,3.89
2014-03-12,江苏,5.2,11.32,3.39
2014-03-12,江西,5.26,3.59,3.15
2014-03-12,浙江,5.1,7.37,3.17
2014-03-12,海南,6.39,3.83,3.03
2014-03-12,湖北,5.52,6.7,3.24
2014-03-12,湖南,4.93,7.94,3.45
2014-03-12,福建,5.43,4.03,3.52
2014-03-12,贵州,6.2,3.59,4.33
2014-03-12,重庆,6.62,2.76,4.08
2014-03-13,云南,6.75,3.6,4.38
2014-03-13,四川,6.82,6.75,4.8
2014-03-13,安徽,5.07,5.51,3.58
2014-03-13,山东,5.61,2.06,4.36
2014-03-13,广东,4.91,60.78,3.44
2014-03-13,广西,5.68,16.86,3.91
2014-03-13,江苏,5.28,11.54,3.42
2014-03-13,江西,5.19,4.07,3.19
2014-03-13,浙江,5.04,10.48,3.15
2014-03-13,海南,6.36,3.73,3.12
2014-03-13,湖北,5.52,8.59,3.22
2014-03-13,湖南,5.01,14.46,3.32
2014-03-13,福建,5.31,3.92,3.4
2014-03-13,贵州,6.45,3.09,4.69
2014-03-13,重庆,6.78,2.67,4.33
2014-03-14,云南,6.71,2.49,4.21
2014-03-14,四川,6.98,7.78,4.69
2014-03-14,安徽,5.2,7.24,3.55
2014-03-14,山东,5.48,3.79,4.25
2014-03-14,广东,4.91,70.09,3.46
2014-03-14,广西,5.43,17.06,3.89
2014-03-14,江苏,5.3,13.5,3.38
2014-03-14,江西,5.2,5.74,3.08
2014-03-14,浙江,5.04,10.23,3.26
2014-03-14,海南,6.34,4.27,3.05
2014-03-14,湖北,5.47,10.32,3.27
2014-03-14,湖南,5,13.46,3.3
2014-03-14,福建,5.25,6.74,3.42
2014-03-14,贵州,6.48,2.84,4.54
2014-03-14,重庆,6.86,2.71,4.07
2014-03-15,云南,6.81,3.78,4.43
2014-03-15,四川,7.05,7.16,4.79
2014-03-15,安徽,5.26,8.12,3.66
2014-03-15,山东,5.23,4.4,4.47
2014-03-15,广东,5.04,67.5,3.39
2014-03-15,广西,5.49,20.41,3.94
2014-03-15,江苏,5.33,16.76,3.29
2014-03-15,江西,5.19,5.03,3.11
2014-03-15,浙江,5.1,13.01,3.3
2014-03-15,海南,6.36,3.7,3.21
2014-03-15,湖北,5.54,11.36,3.23
2014-03-15,湖南,5.16,11.64,3.24
2014-03-15,福建,5.44,7.1,3.35
2014-03-15,贵州,6.2,2.57,3.99
2014-03-15,重庆,6.86,3.14,4.27
2014-03-16,云南,6.85,5.31,4.46
2014-03-16,四川,7.02,9.27,4.81
2014-03-16,安徽,5.3,10.2,3.61
2014-03-16,山东,5.38,2.93,4.32
2014-03-16,广东,5.23,65.91,3.36
2014-03-16,广西,5.62,20.85,3.87
2014-03-16,江苏,5.26,16.9,3.28
2014-03-16,江西,5.44,5.9,3.18
2014-03-16,浙江,5.39,9.39,3.18
2014-03-16,海南,6.55,3,3.08
2014-03-16,湖北,5.69,7.86,3.19
2014-03-16,湖南,5.35,12.82,3.29
2014-03-16,福建,5.52,6.6,3.29
2014-03-16,贵州,6.53,2.05,4.32
2014-03-16,重庆,6.84,3.64,4.5
2014-03-17,云南,7.11,3.6,4.72
2014-03-17,四川,7.32,6.18,4.87
2014-03-17,安徽,5.37,8.13,3.42
2014-03-17,山东,5.41,4.49,4.38
2014-03-17,广东,5.33,66.93,3.41
2014-03-17,广西,5.7,19.69,3.82
2014-03-17,江苏,5.57,16.23,3.33
2014-03-17,江西,5.5,5,3.18
2014-03-17,浙江,5.44,10.49,3.2
2014-03-17,海南,6.49,4.01,3.03
2014-03-17,湖北,5.84,8.59,3.21
2014-03-17,湖南,5.54,10.87,3.23
2014-03-17,福建,5.66,5.46,3.28
2014-03-17,贵州,6.6,2.69,4.6
2014-03-17,重庆,7.25,2.67,4.58
2014-03-18,云南,7.24,3.7,4.74
2014-03-18,四川,7.35,5.19,4.79
2014-03-18,安徽,5.73,6.78,3.4
2014-03-18,山东,5.54,2.58,4.37
2014-03-18,广东,5.57,76.37,3.39
2014-03-18,广西,5.94,20.11,3.83
2014-03-18,江苏,5.93,8.68,3.39
2014-03-18,江西,5.71,4.63,3.12
2014-03-18,浙江,5.69,9.63,3.13
2014-03-18,海南,6.5,3.05,3.07
2014-03-18,湖北,6.03,7.54,3.22
2014-03-18,湖南,5.77,8.93,3.27
2014-03-18,福建,6.17,6.34,3.22
2014-03-18,贵州,6.53,4.06,4.33
2014-03-18,重庆,7.36,2.37,4.37
2014-03-19,云南,7.17,2.86,4.69
2014-03-19,四川,7.29,4.28,4.9
2014-03-19,安徽,6.03,3.9,3.65
2014-03-19,山东,5.91,2.23,4.07
2014-03-19,广东,5.92,50.47,3.36
2014-03-19,广西,6.27,14.75,3.85
2014-03-19,江苏,6.06,8.21,3.44
2014-03-19,江西,5.96,4.51,3.07
2014-03-19,浙江,6.17,4.98,3.29
2014-03-19,海南,6.55,2.86,2.99
2014-03-19,湖北,6.13,6.61,3.22
2014-03-19,湖南,5.89,6.29,3.27
2014-03-19,福建,6.32,4.03,3.13
2014-03-19,贵州,6.45,3.62,4.02
2014-03-19,重庆,7.46,1.86,4.5
2014-03-20,云南,7.4,3.48,4.56
2014-03-20,四川,7.24,6.42,4.71
2014-03-20,安徽,6.15,3.01,3.38
2014-03-20,山东,5.79,1.32,4.19
2014-03-20,广东,6.04,55.98,3.44
2014-03-20,广西,6.47,11.72,3.75
2014-03-20,江苏,6.03,12.42,3.52
2014-03-20,江西,6.5,3.93,3.08
2014-03-20,浙江,6.12,6.19,3.08
2014-03-20,海南,6.52,4,2.98
2014-03-20,湖北,6.03,8.38,3.28
2014-03-20,湖南,6.03,7.02,3.25
2014-03-20,福建,6.76,4.2,3.05
2014-03-20,贵州,7.1,0.85,4.29
2014-03-20,重庆,7.38,3.15,4.63
2014-03-21,云南,7.45,3.28,4.64
2014-03-21,四川,7.32,5.39,4.82
2014-03-21,安徽,6.09,7.03,3.35
2014-03-21,山东,5.79,2.51,4.26
2014-03-21,广东,6.27,54.4,3.36
2014-03-21,广西,6.61,14.67,3.76
2014-03-21,江苏,6.03,17.71,3.44
2014-03-21,江西,6.6,3.11,3.1
2014-03-21,浙江,6.21,7.4,3.24
2014-03-21,海南,6.59,2.22,2.95
2014-03-21,湖北,6.11,7.16,3.25
2014-03-21,湖南,6.07,5.64,3.29
2014-03-21,福建,6.56,2.89,3.26
2014-03-21,贵州,7.01,2.59,4.33
2014-03-21,重庆,7.23,2.44,4.42
2014-03-22,云南,7.63,3.38,4.65
2014-03-22,四川,7.21,7.26,4.73
2014-03-22,安徽,6.03,5.52,3.6
2014-03-22,山东,5.81,2.8,4.12
2014-03-22,广东,6.61,51.7,3.39
2014-03-22,广西,6.57,13.98,3.73
2014-03-22,江苏,6.11,14.6,3.45
2014-03-22,江西,6.51,3.71,3.12
2014-03-22,浙江,6.3,8.71,3.2
2014-03-22,海南,6.51,3.15,3.09
2014-03-22,湖北,6.38,7.84,3.2
2014-03-22,湖南,6.36,9.48,3.29
2014-03-22,福建,6.49,3.65,3.23
2014-03-22,贵州,7.04,3.26,4.03
2014-03-22,重庆,7.32,3.35,4.28
2014-03-23,云南,7.58,2.71,4.58
2014-03-23,四川,7.29,7.75,4.79
2014-03-23,安徽,6.08,6.47,3.7
2014-03-23,山东,5.78,4.86,4
2014-03-23,广东,6.69,60.08,3.41
2014-03-23,广西,6.62,16.36,3.86
2014-03-23,江苏,6.13,14.83,3.39
2014-03-23,江西,6.82,4.2,3.14
2014-03-23,浙江,6.32,9.45,3.33
2014-03-23,海南,6.5,3.55,3.07
2014-03-23,湖北,6.62,7.39,3.24
2014-03-23,湖南,6.71,6.79,3.32
2014-03-23,福建,6.81,5.37,3.22
2014-03-23,贵州,7.21,2.62,4.25
2014-03-23,重庆,7.39,2.85,4.44
2014-03-24,云南,7.53,2.83,4.62
2014-03-24,四川,7.23,6.99,4.58
2014-03-24,安徽,6.09,7.1,3.62
2014-03-24,山东,6.27,2.66,4.14
2014-03-24,广东,6.8,70.71,3.38
2014-03-24,广西,6.93,17.31,3.81
2014-03-24,江苏,6.35,13.69,3.45
2014-03-24,江西,6.75,5.41,3.09
2014-03-24,浙江,6.39,7.71,3.33
2014-03-24,海南,6.59,4.73,3.03
2014-03-24,湖北,6.61,8.55,3.25
2014-03-24,湖南,6.81,7.21,3.27
2014-03-24,福建,6.79,3.87,3.31
2014-03-24,贵州,7.16,2.9,4.06
2014-03-24,重庆,7.46,2.39,4.61
2014-03-25,云南,7.62,3.45,4.5
2014-03-25,四川,7.29,8.37,4.95
2014-03-25,安徽,6.35,4.62,3.54
2014-03-25,山东,5.99,2.62,4.12
2014-03-25,广东,7.09,49.94,3.35
2014-03-25,广西,7.12,15.75,3.86
2014-03-25,江苏,6.52,8.9,3.46
2014-03-25,江西,6.89,4.05,3.17
2014-03-25,浙江,6.4,9.77,3.35
2014-03-25,海南,6.74,4.23,3.05
2014-03-25,湖北,6.73,7.7,3.31
2014-03-25,湖南,6.9,5.16,3.25
2014-03-25,福建,7.38,3.91,3.28
2014-03-25,贵州,7.12,3.56,4.13
2014-03-25,重庆,7.47,2.11,4.33
2014-03-26,云南,7.33,2.54,4.3
2014-03-26,四川,7.24,9.89,4.7
2014-03-26,安徽,6.55,3.5,3.52
2014-03-26,山东,6.16,2.35,3.85
2014-03-26,广东,7.63,41.56,3.35
2014-03-26,广西,7.46,11.35,3.96
2014-03-26,江苏,6.42,11.74,3.53
2014-03-26,江西,6.89,4.33,3.19
2014-03-26,浙江,6.46,9.79,3.18
2014-03-26,海南,7.15,2.67,3.13
2014-03-26,湖北,6.88,7.7,3.28
2014-03-26,湖南,7.05,6.69,3.32
2014-03-26,福建,8.09,2.54,3.27
2014-03-26,贵州,7.29,2.18,4.28
2014-03-26,重庆,7.39,2.73,4.73
2014-03-27,云南,7.61,2.77,4.4
2014-03-27,四川,7.39,7.48,4.88
2014-03-27,安徽,7.4,1.02,3.8
2014-03-27,山东,6.06,2.26,4.18
2014-03-27,广东,7.86,33.23,3.42
2014-03-27,广西,7.51,13.24,4
2014-03-27,江苏,6.55,14.18,3.57
2014-03-27,江西,7.37,4.19,3.17
2014-03-27,浙江,6.62,13.1,3.29
2014-03-27,海南,7.47,3.76,2.97
2014-03-27,湖北,7.23,5.61,3.25
2014-03-27,湖南,7.46,3.98,3.44
2014-03-27,福建,8.59,1.3,3.3
2014-03-27,贵州,7.18,3.24,4.26
2014-03-27,重庆,7.58,2.1,4.49
2014-03-28,云南,7.69,3.61,4.45
2014-03-28,四川,7.42,8.32,4.77
